primary_contact_id,contact_channel,transcript_created_date_at_utc,is_retail_agent,subject,transcript,summary,error,L1_category,L1_confidence,L2_category
[02:37:00 retailer]: zero nine eight nine
[02:37:02 agent]: thank you one moment
[02:37:04 retailer]: okay
[02:37:10 agent]: okay let me see here
[02:37:26 agent]: just to confirm let me just make sure i have the correct order pulled up and everything looks like it was an order ending in nine seven zero four
[02:37:37 retailer]: that's correct yes
[02:37:38 agent]: okay let's see here it is i believe they're checking out but let me just make sure
[02:37:46 retailer]: okay
[02:37:50 agent]: control time up
[02:37:54 agent]: yes they are checking out and should be a
[02:37:58 agent]: commer shortly let me just double check and see how far away from the store they are
[02:38:04 retailer]: okay
[02:38:06 agent]: give me an idea cause yeah it looks like eta is stating by nine fifty six minutes or so
[02:38:16 retailer]: okay well i'll let the customer know that it will be delivered by ten so just yeah by ten yeah yeah by the way jonathan thank you so much for your help that is all thing they appreciate that you have a nice day
[02:38:20 agent]: i would say by ten yeah ten o'clock
[02:38:26 agent]: huh
[02:38:28 agent]: you too thanks for calling in star retail support have a great night
[02:38:32 retailer]: bye bye",Retailer requested an update on a customer's order status that was delayed and lacked progress notifications.,,L1_01,,L1_01_L2_02
db8a631a-2971-4419-9a1c-7a085774b2be,phone,2025-10-25 12:47:45.996,1,,"[12:47:45 agent]: thank you for calling in star retail support my name is julia may i ask who i'm speaking with
[12:47:52 retailer]: this is ketta with full line customer care
[12:47:59 agent]: how can i assist you
[12:48:01 retailer]: i have a customer on the line who's saying that she didn't receive her delivery when i look it up i can't really tell if it was dropped off in the correct place or not she's outside looking for it because it was dropped off however i cannot tell if it was dropped off at her correct address
[12:48:21 retailer]: and i was saying if you could accept
[12:48:26 agent]: yeah i can definitely verify if it was dropped off correctly do you have the order number
[12:48:32 retailer]: yes it's m seven two three
[12:48:37 retailer]: six two
[12:48:38 retailer]: seven six five seven
[12:48:43 agent]: thank you
[12:49:10 agent]: sorry give me one moment i'm just waiting for the order to load
[12:49:52 agent]: okay i just got the order pulled up here i'm just taking a look at the gps information
[12:49:58 retailer]: correct
[12:51:12 agent]: i'm sorry it's still loading for me
[12:51:15 retailer]: huh give me just a moment i'm gonna check back in with her if you don't mind
[12:51:20 agent]: okay take your time
[12:51:22 retailer]: okay
[12:51:50 retailer]: hello
[12:51:52 agent]: yes i'm still here with you
[12:51:54 retailer]: okay
[12:51:57 agent]: yeah and i'm still waiting for this to load it's loading very slowly for me
[12:52:02 retailer]: okay
[12:53:05 agent]: i'm sorry give me one moment
[12:53:07 retailer]: alright
[12:53:20 agent]: so when i when i'm looking at the gps information it isn't showing me that
[12:53:27 agent]: it was delivered to like the customer's pin location it's just showing me that it was
[12:53:36 agent]: it looks like it was delivered to like the building across from the customer
[12:53:43 retailer]: okay
[12:53:48 retailer]: thank you
[12:53:49 agent]: you're welcome is there anything else i can help with
[12:53:52 retailer]: no what was your name again i'm sorry
[12:53:55 agent]: gill ea
[12:53:57 retailer]: alright deli well thank you and you have a good day
[12:54:00 agent]: you too bye bye",Retailer reported a customer's delivery was not received and requested verification of the drop-off location using GPS information.,,L1_01,,L1_01_L2_03
e5feca80-8f2e-4b7a-8eac-0ce86f7034a2,phone,2025-10-17 16:39:28.973,0,,"[16:39:28 agent]: thank you for calling estate retail support this is sinclair speaking how can i assist you today
[16:39:34 retailer]: hello this is derek calling from public technical support i have a customer here that is attempting to place a delivery order through in start and they were needing some assistance with this process as they were having some issues on the website with placing that order
[16:39:52 agent]: alright do you know exactly what issues they were having
[16:39:56 retailer]: so i believe it was something to do with like the actual checkout it wouldn't go to the checkout option for them but if i provide you with their phone number and such would you be able to assist them through that process
[16:40:07 agent]: yes do you have a customer phone number
[16:40:10 retailer]: yes so their phone number is two o one
[16:40:14 retailer]: six one eight
[16:40:16 retailer]: two five four nine
[16:40:32 agent]: alright you said two zero one six one eight two nine four nine
[16:40:38 retailer]: it's two o one six one eight two five four nine
[16:40:42 agent]: two five
[16:40:58 agent]: customer's name
[16:41:01 retailer]: i believe it should be marie
[16:41:03 retailer]: for maureen
[16:41:06 agent]: okay
[16:41:08 agent]: and have they placed any orders before
[16:41:12 retailer]: i'm not sure they didn't provide me their order history or such but i believe they may have been a previous
[16:41:20 retailer]: customer online
[16:41:22 agent]: okay i could try i'm not seeing any recent orders as far as like a public's order so i can try if they haven't created an account i wouldn't be able to
[16:41:31 agent]: but you can go ahead and transfer the call
[16:41:34 retailer]: thank you
[16:41:42 agent]: hello hi am i speaking with maureen
[16:41:45 retailer]: yeah
[16:41:49 retailer]: yeah
[16:41:51 agent]: hi my name is sinclair with inc retail support i'm here you're having trouble checking out our order
[16:41:58 retailer]: yes ma'am
[16:42:01 agent]: are you on ester car's website or are you on the retailers' website
[16:42:08 retailer]: i entered through public's website
[16:42:12 retailer]: and then i selected shop online and i believe it brought me the inter car because my on the top of my screen it powered by ins card
[16:42:29 agent]: and
[16:42:35 agent]: okay
[16:42:46 agent]: alright and what's your email that you're using to log in
[16:42:53 retailer]: it's we r e e n n four at aol dot com
[16:43:11 agent]: you said r e e n four at a o l dot com
[16:43:15 retailer]: no one one four fourteen one four
[16:43:38 agent]: mm
[16:43:43 agent]: don't see any
[16:44:02 agent]: okay can you try to re can you try to check out again for me please
[16:44:08 retailer]: yeah
[16:44:34 retailer]: something
[16:44:35 retailer]: right
[16:44:45 retailer]: did that something happened and this looks like right so how do i add a coupon
[16:44:51 retailer]: okay
[16:44:56 agent]: it should already apply to it
[16:45:06 retailer]: which
[16:45:08 retailer]: i
[16:45:16 agent]: what code are you trying to apply
[16:45:17 retailer]: hold on
[16:45:19 retailer]: there is a twenty dollars off a hundred dollars and i think the code was a a oct savings twenty twenty five
[16:45:30 retailer]: and i don't see that
[16:45:36 retailer]: applied
[16:45:41 agent]: do you see anywhere in check out where it ask you to add a code
[16:45:49 retailer]: add promo code okay
[16:46:34 retailer]: what would say about it
[16:46:38 agent]: yeah i'm unable to see it on my end because i can't impersonate you so you you should be able to add that code at the check in the checkout box
[16:46:50 retailer]: alright so it says promo applies k
[16:46:54 retailer]: so let me go back
[16:46:57 retailer]: check out
[16:47:08 retailer]: okay
[16:47:10 retailer]: hmm
[16:47:20 retailer]: it says something went wrong try down let me try
[16:47:35 retailer]: it looks like it
[16:47:40 retailer]: it looks like it went through so
[16:47:43 retailer]: is there something wrong on my end or how do i avoid this in the future cause this i've been trying to do this now for like the last hour to try to check out
[16:47:54 retailer]: so what went wrong or what did i do wrong or
[16:48:00 retailer]: how do i make this simpler
[16:48:04 agent]: well for one it's it's kinda hard to say just because i'm unable to see what you're seeing right so i'm not sure what account you have pulled up but the phone number and the email that you stated i'm not seeing what you're seeing
[16:48:21 retailer]: thank you
[16:48:22 agent]: so is it possible that you're using a different email or phone number
[16:48:28 retailer]: no i i just go on to what i did is i went into the public's app
[16:48:35 retailer]: and it automatically logged me in and i think the email is is the same i don't think the phone number is any different no cause the phone number tells me it's la on the bottom of the account
[16:48:49 agent]: alright let me try that phone number one more time
[16:48:53 retailer]: two o one
[16:48:55 retailer]: six one eight
[16:48:57 retailer]: two five four nine
[16:49:25 agent]: okay
[16:49:35 agent]: that's weird like that phone number is not pulling up your public's account
[16:49:39 agent]: so i can't see what you're seeing
[16:49:46 retailer]: i i don't know how or why it went through this time when i've been sitting here trying to get this through for an hour so i don't know
[16:49:55 retailer]: if you changed anything or did anything i don't know what it's for i don't know why
[16:50:01 agent]: it just went through is that what you stay it up i see i just refreshed alright i see it went through as well
[16:50:05 retailer]: yeah it did yeah
[16:50:07 retailer]: it it went through
[16:50:12 agent]: alright so i did have the right account on it so it looks like the the account was deactivated and all i did was reactivated so that's probably what the issue was
[16:50:12 retailer]: so is our way
[16:50:21 retailer]: oh okay okay is there a way that i can i know like with ins start with kroger i can actually see them shopping i can if there's an issue with an item
[16:50:39 retailer]: you know they if something's not available they'll let me know if they want replacement or whatever is that i've never done an into the car with public before
[16:50:48 agent]: yes it's the same price
[16:50:49 retailer]: and i don't know how to
[16:50:53 agent]: so if there's any substitutions or refunds they'll let you know it beforehand
[16:50:53 retailer]: it's the same as
[16:51:00 retailer]: okay and i will get a thing telling you when they're starting shopping
[16:51:04 agent]: yes you should get all the notifications to your phone once they start shopping when a shopper has been assigning when they're checked out and on their way to to your home
[16:51:15 retailer]: okay okay alright thank you so much i appreciate your help on this thank you
[16:51:19 agent]: no problem thank you for calling esta car have a good one",Customer reported issues checking out a delivery order online and requested assistance completing the process.,,L1_06,,L1_06_L2_08
14fefe90-3bca-47a5-90b3-d21a76c24ae3,phone,2025-09-20 16:55:49.146,1,,"[16:55:49 agent]: hello thank you for calling in start retail support my name is erica may i have your name
[16:55:54 retailer]: hi this is angie from kroger customer and this is for customer we had contact number five zero one
[16:56:03 retailer]: two three one
[16:56:06 retailer]: eight five eight eight
[16:56:08 agent]: eight five eight what i'm sorry
[16:56:13 retailer]: five zero one two three one eight five eight eight
[16:56:17 agent]: eight eight okay and how can i help
[16:56:20 retailer]: yeah the customer reported that the order is one hour ahead
[16:56:28 retailer]: compared to the set scheduled time so there were items that got damaged the frozen items such as speat ice cream and the salad
[16:56:43 agent]: okay so it was too early and the frozen items have been spoiled correct
[16:56:49 retailer]: one yes
[16:56:51 agent]: okay i'm so sorry to hear about this i can definitely
[16:56:54 agent]: assist let me pull up the order for you
[16:56:59 retailer]: thank you ma'am
[16:57:15 agent]: okay yes i do see that it was left outside of the door and the items are there okay again i do apologize about this in this keeps the customer would need a refund for the spoiled items did they request to ban the shopper as well even though well this is out of the shoppers control but i know that sometimes they request it so that's why i'm asking
[16:57:36 retailer]: yeah no she just wanted to file a com with the let me check
[16:57:38 agent]: okay good
[16:57:41 agent]: okay yeah perfect so i went ahead and made a note here that they will be refunded for the temperature spoiled items did you have any other questions concerns
[16:57:57 retailer]: no ma'am that would be all and thanks so much for your assistance
[16:58:00 agent]: of course no worries have a great day thanks for calling
[16:58:04 retailer]: you too bye bye now","Retailer reported customer's order was delivered an hour early, causing frozen items to spoil, and requested a refund for the damaged products.",,L1_03,,L1_03_L2_03
121db736-769f-45bb-a990-b556b1a15b10,phone,2025-09-14 21:35:29.777,1,,"[21:35:29 agent]: hello thank you for calling in cart retail support my name is amelia who have the pleasure of speaking with
[21:35:36 retailer]: landon
[21:35:38 agent]: what can i do for you today
[21:35:40 retailer]: hey i had an issue where my inc shopper recently just dropped off my order i was asleep at the time and i don't think it's fair to me that even though she was in the store and she was waiting for me to reply i don't think it's fair to me that she didn't substitute my order with the cookies that
[21:36:01 retailer]: i actually probably would have liked because it's just regular hersheys cookies they were out of the hersheys chocolate chocolate ones the double chocolate
[21:36:09 retailer]: and the ships a hoy and basically she didn't like assume that i wanted those and said she assumed that i didn't want those does that make any sense so i was a little frus i was a little frustrated and like confused i was just like why would you not like
[21:36:29 retailer]: makes no sense
[21:36:31 agent]: yeah i'm i'm really sorry to hear that that happened okay so in this case typically the shoppers if they don't hear back from the customer they they do go ahead and refund the item just because there are marked items on there that are made for replacements but sometimes if there isn't an item that
[21:36:51 agent]: on there for replacement or if you have that off they're not able to substitute for anything else and in this case since they didn't hear response from you that they are advised to refund that item if they don't hear back from the customer
[21:37:09 retailer]: right but i pay a full i paid a full fled thirty dollars for my money so i should be getting like both of my items regardless that's not fair for somebody who has to wait twenty four hours you know later on to receive their money back from the bank because that money can be important to them that's just economically wrong
[21:37:30 agent]: okay can i get your order number or maybe your phone number so i can see what what went on with the order
[21:37:36 retailer]: that
[21:37:38 retailer]: yes
[21:37:39 retailer]: trying to find the order number in here
[21:37:43 agent]: would you be comfortable letting me look up your phone number attached to the order
[21:37:47 retailer]: yes that's fine
[21:37:49 agent]: okay whenever you're ready
[21:37:52 retailer]: two five six two four zero one two seven four
[21:37:58 agent]: okay
[21:38:05 retailer]: the conditions right
[21:38:06 agent]: and what is the name attached to the order
[21:38:11 agent]: okay
[21:38:17 agent]: give me one moment
[21:38:32 agent]: okay yeah i do see where
[21:38:39 agent]: where the shopper did try to reach out to you
[21:38:43 retailer]: yes
[21:38:47 agent]: and in this case they did exactly what they were supposed to do i do it does wait i'm sorry you said that you did not get the item or
[21:38:58 retailer]: no i got the sharon ultra strong i did not get the cookies that she was trying to substitute
[21:39:06 retailer]: but
[21:39:09 agent]: okay yeah it looks it actually looks like they did replace the item but it look i i'm not sure what happened
[21:39:17 retailer]: no they replaced the item and assumed i didn't want it that's the problem
[21:39:22 retailer]: that's not ethical
[21:39:26 retailer]: not in these days
[21:39:29 agent]: yeah in in on my end so you did you did not receive any you just received the one item because on my end it's showing that they actually did replace the item they didn't actually refund you they replaced it for something else but i'm not seeing that you even received that item so i can't what i'll what i'll need to do is go ahead and refund you for the the
[21:39:48 agent]: cookies cause
[21:39:50 agent]: it's showing that they still replaced it but they didn't give it to you
[21:39:55 retailer]: no problem
[21:39:58 retailer]: and i don't wish any ill on anyone or anything like that but if whatever you'll have to do for with company policy for that then you know that's up ya
[21:40:10 agent]: yeah okay let me go ahead and get you refunded for this item since you did not receive it
[21:40:16 retailer]: okay
[21:40:18 retailer]: to my
[21:40:19 agent]: and what i i can do one or two things i can refund it back to your original formal payment or i can send it as a an account credit and you can have that within twenty four hours
[21:40:22 retailer]: sure
[21:40:27 retailer]: the
[21:40:32 retailer]: let me just have it refunded as original form of payment
[21:40:36 agent]: okay i can do that
[21:40:38 retailer]: okay thank you
[21:40:39 agent]: okay so four dollars and eighty one cents has been refunded back to you would you like me to just go ahead and repair you from the shopper so you don't work with them again in the future
[21:40:49 retailer]: yes please that would be great
[21:40:51 agent]: okay i can go ahead and do that alrighty is there anything else that i can do for you today
[21:40:57 retailer]: no thank you i appreciate you
[21:40:59 agent]: yeah of course my pleasure i'm really sorry for the experience that you had but i do hope that you have a wonderful rest of your day okay
[21:41:07 retailer]: okay thank you so much i appreciate it
[21:41:09 agent]: you're welcome have a good one bye
[21:41:11 retailer]: alright bye bye",Customer reported dissatisfaction with a substitution decision for cookies in their order and requested a refund for the missing item.,,L1_03,,L1_03_L2_02
93e6047b-53da-4b6b-b32c-54a63aa3e00e,phone,2025-10-31 21:40:01.442,1,,"[21:40:01 agent]: thank you for calling star retail support my name is erik how are the pleasure for security for today
[21:40:07 retailer]: hi yeah this is rena from kroger customer connect i just need an order status regarding the customer's order
[21:40:17 agent]: of course i can definitely assist you with the order status for today
[21:40:22 retailer]: do you need the order number or just the phone number
[21:40:26 agent]: the phone number for today will be perfect if you don't mind
[21:40:29 retailer]: okay so the phone number is nine eight nine nine eight eight six zero one seven
[21:40:37 agent]: thank you so much for that greatly appreciate it
[21:40:47 agent]: still getting everything pulled up for you
[21:40:50 retailer]: okay
[21:40:51 agent]: so it looks like the order status for today is at seven pm eastern daylight time currently the shopper is dealing with a multi batch as well but that is the current et
[21:41:03 retailer]: sorry what is the current up a
[21:41:06 agent]: seven pm eastern daylight time
[21:41:10 retailer]: okay seven pm east
[21:41:13 retailer]: s d
[21:41:16 retailer]: and was there any like number is
[21:41:23 agent]: sorry
[21:41:26 retailer]: oh okay now i just i will just provide this to the
[21:41:30 retailer]: customer
[21:41:32 agent]: of course did you need anything additional for me
[21:41:35 retailer]: no i'm all good thank you
[21:41:37 agent]: alright i hope you enjoy the rest of your day okay bye bye",Retailer requested the status update of a customer's order to provide information to the customer.,,L1_01,,L1_01_L2_01
f706f1ef-ee97-46c7-8a48-6b991fc2772f,phone,2025-10-24 23:57:51.775,1,,"[23:57:51 agent]: hi thank you for calling support support this is tatiana how may i help you today
[23:57:56 retailer]: yes hi this is ann and i from kg i'm calling in regards to their customers submits in car delivery order
[23:58:05 agent]: okay no problem i can definitely assist you with this can you provide me with the customer's phone number
[23:58:10 retailer]: yes customer's phone number in here is two seven zero nine eight seven nine seven nine one
[23:58:19 retailer]: and this transaction actually marks completed october tenth with the last four digit of the order number five two zero four
[23:58:31 agent]: i'm ready thank you for that information i'm pulling up the customer's profile give me one moment
[23:58:37 agent]: thank
[23:58:37 retailer]: okay thank you
[23:58:47 agent]: okay just to confirm the customer saying they did not receive this order correct
[23:58:52 retailer]: yes that's correct
[23:58:54 agent]: okay i'm checking the shoppers d p s give me one moment
[23:58:59 retailer]: i'm sorry your name i didn't catch it
[23:59:02 agent]: tatiana
[23:59:03 retailer]: tiana okay think hea
[23:59:06 agent]: you're welcome
[23:59:12 agent]: so based off that the gps it delicate the shopper went to the location of the home but it looks like it could have been a neighbouring house and not actually the customer's house so you can go ahead and resell the customer for that order
[23:59:27 retailer]: okay i see alright thank you so much for checking out on this and i think that will be all
[23:59:33 agent]: you're welcome and i hope you have a great night thank you
[23:59:35 retailer]: thank you bye for now",Retailer reported a customer did not receive their in-car delivery order and requested assistance verifying the delivery location.,,L1_01,,L1_01_L2_03
514e67f9-06e1-446e-ab4a-ea17831cf40a,phone,2025-10-29 22:29:37.283,1,,"[22:29:37 agent]: thank you for contacting ins start my name is kiana how could i help you
[22:29:43 retailer]: okay so i have a order delivery for
[22:29:49 retailer]: kroger and it says the shopper is in the store and i was trying to see if there was any way we can talk to the shopper because the kroger had a a outage or something and it mixed some things up in my car and i was trying to get that corrected while they were in there shopping
[22:30:10 agent]: okay i can definitely go ahead and take a look to see if i can reach out to the shopper could i start with your phone number
[22:30:17 retailer]: yes it's five zero one seven nine nine six four zero zero
[22:30:24 agent]: thank you and your name was
[22:30:27 retailer]: tasha faz
[22:30:29 agent]: okay thank you and it's not giving you the ability to chat back and forth with the shopper
[22:30:35 retailer]: no i haven't never never seen it with kroger i've only seen that with walmart
[22:30:44 agent]: really
[22:30:47 agent]: okay
[22:30:49 agent]: yeah they usually should have a chat box that populates i'm not sure why oh i see it for some reason it looks like we receive your kroger notifications as do not contact i'm not sure if you're aware of that
[22:31:05 retailer]: no
[22:31:08 agent]: so and i actually see that your order is already currently in a delivering status
[22:31:18 retailer]: okay it's just the order is missed up okay
[22:31:22 agent]: did you did you want to cancel or did you still want them to come to you with the order
[22:31:29 retailer]: i mean i want the stuff is just
[22:31:32 retailer]: it is not showing up correctly
[22:31:35 agent]: okay so once the order has been delivered to you you can definitely reach out to kroger's customer service line and they can be able to you know fix any issues that you're having with the order
[22:31:49 retailer]: okay
[22:31:49 agent]: we just don't have the ability to on in the carts in we're only able to shop and deliver
[22:31:56 retailer]: okay
[22:32:02 agent]: and was there anything else i can help you with today
[22:32:05 retailer]: no that's it
[22:32:07 agent]: okay you have a great rest of your day
[22:32:09 retailer]: you too
[22:32:10 agent]: thank you",Retailer requested assistance contacting the shopper to correct an order issue caused by a system outage at Kroger.,,L1_06,,L1_06_L2_07
8143b60c-f22d-4f40-9cb2-d2fb2cd64f6c,phone,2025-09-29 17:58:33.658,1,,"[17:58:33 agent]: hi thank you for calling in start retail support this is denise who do i have the pleasure of speaking with today
[17:58:40 retailer]: hi this is karen patti speaking from kroger support centre to cancel the order
[17:58:46 agent]: you said your name is km
[17:58:52 retailer]: hello it's up
[17:58:53 agent]: okay hi ken how can i help you
[17:58:56 retailer]: yes so the customer requested to cancel the order in our system the order is cancelled but at insta side the order did not cancel so i want to cancel this order at insta side
[17:59:10 agent]: okay what is the phone number for the customer
[17:59:13 retailer]: seven eight five four four three
[17:59:15 agent]: yeah
[17:59:20 retailer]: zero five eight nine christina geller
[17:59:23 agent]: christina and the last name
[17:59:25 retailer]: yeah
[17:59:29 retailer]: gel like giller g e l l e e r yeah
[17:59:37 agent]: okay and
[17:59:38 retailer]: the order ending is six one zero four
[17:59:41 agent]: six one zero four is that the customer wants to cancel the order i can definitely go ahead and assist with this order to go ahead and cancel it with me
[17:59:47 retailer]: yes ma'am
[18:00:00 retailer]: okay
[18:00:01 agent]: okay
[18:00:05 agent]: seven eight five four four three zero five eight nine is the phone number is that correct
[18:00:10 retailer]: oh
[18:00:15 retailer]: seven eight five four four three zero five eight nine that is correct
[18:00:19 agent]: thank you so much can bear with me while i pull up that information and you said this is the order ending in six one o four
[18:00:23 retailer]: sure
[18:00:28 retailer]: yes
[18:00:30 agent]: okay
[18:01:07 agent]: okay give me one more minute while i go ahead and complete the cancellation okay k
[18:01:13 retailer]: sure
[18:01:14 agent]: thank you so much
[18:01:26 agent]: okay so i've gone ahead and cancelled this order is there anything else that i can do to assist
[18:01:36 retailer]: that is all for now ma'am
[18:01:38 agent]: alright can thank you so much and you have a wonderful day okay
[18:01:42 retailer]: you too thank you
[18:01:43 agent]: alright bye bye",Retailer requested cancellation of a customer order that was not successfully canceled in their system.,,L1_02,,L1_02_L2_05
3330ab32-c670-46ca-b70e-7dc5cb747e1f,phone,2025-09-19 20:02:26.975,0,,"[20:02:26 agent]: thank you for calling ear you're speaking with justice how can i assist you
[20:02:31 retailer]: yes yeah i'm calling from a food line in hickory store ninety seven
[20:02:37 retailer]: we've had a food line to go delivery that was done by ester car
[20:02:44 retailer]: after we gave them the product
[20:02:48 retailer]: they could not find the customer's house this i figured this out of fucking dances car they cancelled the order because of that and then they marked it as returned but we have not gotten the product back and this has been two or three hours ago now
[20:02:50 agent]: is it
[20:03:03 retailer]: so i'm trying to figure out
[20:03:05 retailer]: what we need to do for the customer because it was a hundred and twenty dollar order and now it's
[20:03:11 retailer]: yeah it has not been in blue line's possession all
[20:03:15 agent]: thank you so much for raising that to our attention and i do completely understand your concern with that i'll be more than happy to pull up this customers order details so i can give you further information about what the next steps should be
[20:03:29 retailer]: yeah
[20:03:31 retailer]: do you just need their order number
[20:03:33 agent]: yes
[20:03:35 retailer]: so it's m
[20:03:37 retailer]: as in ma'am
[20:03:39 retailer]: then seven o nine four one three one seven zero
[20:03:46 agent]: thank you
[20:03:58 agent]: alright and i was able to locate this order here let me pull this up
[20:04:09 agent]: okay it looks like they have a recent contact let me go ahead and pull this up for you
[20:04:15 agent]: one moment
[20:04:40 agent]: so in regards to this what we could go ahead and do is get this escalated over to our trust and safety here for you what they'll do is they'll you know send that enforcement out to make sure that they get a returned i am showing where they did advise them to return the groceries they's typically supposed to give it back
[20:05:00 agent]: as soon as they you know find out they have the order has to be cancelled but since it's still is where they haven't returned to groceries as of yet i will recommend reaching out to your customer service they can go ahead and put it in their system as a redelivery for you guys but i'm still going to go ahead and get the person escalated over for a failing to return a groceries
[20:05:20 agent]: back to you
[20:05:23 retailer]: gotcha and what what did you say about a redelivery
[20:05:28 agent]: yes so your customer service line they will be able to issue out a redelivery for the customer that's the typical way that they do the redelivery whenever you guys call and let them know the situation which would be the person never returned to groceries i'm gonna also include that note here that they never returned and it has been over like about three hours right
[20:05:48 retailer]: yeah roughly
[20:05:49 agent]: okay yes and then they will issue out a redelivery for the customer on that end and the customer would be double paid it will everything will go through on the back and once you let them know that the customer needs a redelivery of the order in order for me to make the escalation over to our trust and safety for you i do need your
[20:06:09 agent]: email address is associated with the store
[20:06:13 retailer]: yeah it is s zero zero nine seven
[20:06:18 retailer]: a m
[20:06:20 retailer]: at
[20:06:22 retailer]: del hayes dot com
[20:06:24 retailer]: d e l
[20:06:26 retailer]: h a i z e
[20:06:30 agent]: thank you and that was s as in sound zero zero nine seven a as in apple m s in mary at dell hayes dot com d e l h a i z e
[20:06:42 retailer]: correct
[20:06:43 agent]: thank you so much for that i'll go ahead and escalate this over to our customs safety is there anything else
[20:06:48 retailer]: that'll be it thanks so much
[20:06:50 agent]: okay you're welcome bye bye",Retailer reported a delivery driver failed to return undelivered groceries and requested guidance on resolving the issue for the customer.,,L1_05,,L1_05_L2_03
d7892e16-2d30-4c95-a95a-d64cb6958ca4,phone,2025-09-23 15:58:24.467,1,,"[15:58:24 agent]: thank you for i take the esta current and retail support my name is james what can i do for you today
[15:58:31 retailer]: hi james this is shermain from dover i'm calling to report this incident so this customer is actually charged for the items that she did not order so let me go ahead and pull up the transaction there you go customers
[15:58:51 retailer]: his name is stephanie wer the phone number is five one three seven zero three six three five four
[15:59:01 retailer]: and would you like to have some of the items that was added to this customer's in scart delivery order last twenty first of september
[15:59:13 agent]: sure just a moment when until i get that pulled up
[15:59:18 retailer]: sure sure let me know
[15:59:25 retailer]: actually a huge amount that's why i i needed to
[15:59:26 agent]: yes
[15:59:33 retailer]: report this one
[16:00:01 agent]: yeah
[16:00:19 agent]: okay
[16:00:31 agent]: okay
[16:00:54 agent]: alright and i have that shopper removed for you
[16:01:00 retailer]: i see alright thank you very much for that james
[16:01:04 agent]: yes you're welcome
[16:01:04 retailer]: so it is a shaffer broad or not
[16:01:15 retailer]: right
[16:01:19 retailer]: thank you for that information james that's all that i needed here you have a great day okay bye bye
[16:01:26 agent]: alright you too",Retailer reported a customer was charged for items not ordered and requested assistance with the transaction.,,L1_04,,L1_04_L2_02
